Split,Classifier,Parameters,Threshold,Accuracy,Precision,Recall,F1,AUC_ROC
3,SVM,"{'C': 0.1, 'tol': 0.001}",0.3,0.5885571574526053,0.2877469159161432,0.30384400223767283,0.29557645961284307,0.49086814105059773
3,SVM,"{'C': 0.1, 'tol': 0.001}",0.5,0.4978998751277103,0.28199073653619106,0.49628386478062814,0.3596351527435934,0.49086814105059773
3,RF,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.01,0.7155409240549438,0.4818181818181818,0.016942379924878126,0.03273372963792172,0.643590307080256
3,RF,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.02,0.7145873538426609,0.46704545454545454,0.032845840326060895,0.06137534532964981,0.643590307080256
3,RF,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.05,0.7124531728913611,0.46548592188919163,0.08191480859905698,0.13931362555215765,0.643590307080256
3,RF,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.1,0.7049608355091384,0.4452770208900999,0.15671701430512266,0.2318377962995803,0.643590307080256
3,RF,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.2,0.6845953002610966,0.4217277784084459,0.2968912331175577,0.34846637276052905,0.643590307080256
3,RF,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.3,0.6608014530593711,0.4081586316506471,0.4309917685606969,0.41926455725724954,0.643590307080256
3,RF,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.5,0.5879441480304234,0.37203705385523567,0.6547590505873891,0.47447517011727236,0.643590307080256
3,RF,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.01,0.7158133726870246,0.4954545454545455,0.017421881243506753,0.03366015594842894,0.6492932381402879
3,RF,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.02,0.715495515949597,0.48977272727272725,0.034444178054822985,0.0643619801388785,0.6492932381402879
3,RF,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.05,0.7134521512089909,0.47547683923705725,0.08367298010069528,0.14230377166156982,0.6492932381402879
3,RF,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.1,0.7079123623566806,0.4600363306085377,0.16191161192359946,0.23952237394337061,0.6492932381402879
3,RF,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.2,0.6876376433193325,0.42933363605403563,0.3022456645089107,0.3547509614482694,0.6492932381402879
3,RF,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.3,0.6622545124304688,0.4105804889124347,0.4335491089267162,0.42175231283526393,0.6492932381402879
3,RF,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.5,0.5882165966625043,0.37230950867314505,0.6552385519060178,0.47482264369480237,0.6492932381402879
3,RF,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.01,0.7149506186854353,0.45227272727272727,0.01590346040118277,0.03072647263182274,0.584137963979088
3,RF,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.02,0.7115904188897718,0.39204545454545453,0.02757132582114601,0.05151945045919511,0.584137963979088
3,RF,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.05,0.7011465546600069,0.35240690281562215,0.06201550387596899,0.1054706082229018,0.584137963979088
3,RF,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.1,0.6871154501078443,0.35603996366939145,0.12530967793494766,0.18537565762250988,0.584137963979088
3,RF,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.2,0.6593483936882734,0.35861051197638777,0.25245744425797173,0.29631366663540004,0.584137963979088
3,RF,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.3,0.6254285389942105,0.3492015439340044,0.3687365140254136,0.35870325740496,0.584137963979088
3,RF,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.5,0.5526166420706096,0.3367087457996549,0.592583712938544,0.42941942956421025,0.584137963979088
3,RF,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.01,0.7164944942672267,0.5295454545454545,0.01862063454007832,0.03597622172469698,0.6670739647562172
3,RF,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.02,0.7153592916335566,0.4863636363636364,0.03420442739550867,0.0639139849174942,0.6670739647562172
3,RF,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.05,0.7121353161539334,0.4623069936421435,0.08135539039399026,0.13836221542643562,0.6670739647562172
3,RF,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.1,0.7061414462481553,0.451180744777475,0.1587948533525134,0.23491162735709645,0.6670739647562172
3,RF,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.2,0.6897718242706323,0.4346690884322852,0.30600175817150166,0.3591595535128037,0.6670739647562172
3,RF,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.3,0.6649789987512771,0.4151214712782865,0.4383441221130025,0.42641685454404105,0.6670739647562172
3,RF,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.5,0.6023385174253604,0.3864317500681137,0.6800927035882682,0.4928333574634428,0.6670739647562172
3,RF,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.01,0.712725621523442,0.3409090909090909,0.011987532965715655,0.023160657762680458,0.6312666451905875
3,RF,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.02,0.7099557270972868,0.35113636363636364,0.02469431790937425,0.04614350780258344,0.6312666451905875
3,RF,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.05,0.7040072652968555,0.3810172570390554,0.06705026772156956,0.11403329935440026,0.6312666451905875
3,RF,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.1,0.6958792144397775,0.39986376021798364,0.1407336370175018,0.2081929420109949,0.6312666451905875
3,RF,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.2,0.6752866386650017,0.39845612441820866,0.28050827139774637,0.32923740737266677,0.6312666451905875
3,RF,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.3,0.6510387104098081,0.39188677817301143,0.41380963797650444,0.4025499494674648,0.6312666451905875
3,RF,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.5,0.5803609944375071,0.36445372809009174,0.6414129305522257,0.46480382220935285,0.6312666451905875
3,RF,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.01,0.7162220456351459,0.5159090909090909,0.018141133221449692,0.03504979541418976,0.6610306620705992
3,RF,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.02,0.715949597003065,0.5011363636363636,0.03524334691920403,0.06585529754349287,0.6610306620705992
3,RF,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.05,0.7139970484731525,0.48092643051771117,0.08463198273795253,0.1439347604485219,0.6610306620705992
3,RF,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.1,0.7077307299352934,0.4591280653950954,0.16159194437784705,0.2390494768575989,0.6610306620705992
3,RF,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.2,0.6909524350096492,0.43762061527982743,0.30807959721889233,0.3615983491229715,0.6610306620705992
3,RF,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.3,0.6649335906459303,0.4150457882388557,0.4382642052265644,0.42633911218222814,0.6610306620705992
3,RF,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.5,0.5967533204677035,0.38084642630097176,0.6702629265563813,0.4857101491240771,0.6610306620705992
3,RF,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 10}",0.01,0.7134975593143376,0.3795454545454545,0.01334612003516343,0.02578553230911758,0.6258900549340142
3,RF,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 10}",0.02,0.7109547054149166,0.37613636363636366,0.026452489411012546,0.04942880609273501,0.6258900549340142
3,RF,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 10}",0.05,0.7058689976160745,0.3996366939146231,0.07032686006553185,0.11960584437648658,0.6258900549340142
3,RF,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 10}",0.1,0.6966057441253264,0.40349682107175294,0.14201230720051147,0.2100845303540817,0.6258900549340142
3,RF,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 10}",0.2,0.6734703144511295,0.3939153138835282,0.27731159594022214,0.32548541412625454,0.6258900549340142
3,RF,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 10}",0.3,0.6476785106141446,0.3862862332551275,0.4078957883800847,0.39679701469330636,0.6258900549340142
3,RF,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 10}",0.5,0.5759110001135203,0.36000363273090547,0.6335810756812914,0.45912842044302876,0.6258900549340142
3,RF,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.01,0.7166307185832671,0.5363636363636364,0.01886038519939263,0.0364394348799506,0.6556276018165007
3,RF,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.02,0.7169939834260416,0.5272727272727272,0.037081435307280426,0.06928992757410586,0.6556276018165007
3,RF,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.05,0.7141332727891929,0.4822888283378747,0.08487173339726685,0.14434250764525997,0.6556276018165007
3,RF,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.1,0.7074582813032126,0.45776566757493187,0.1611124430592184,0.23834013122894124,0.6556276018165007
3,RF,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.2,0.6871835622658644,0.4281984334203655,0.3014464956445297,0.3538129631366664,0.6556276018165007
3,RF,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.3,0.6627085934839368,0.41133731930674333,0.43434827779109725,0.4225297364533935,0.6556276018165007
3,RF,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.5,0.5923033261437166,0.3763963309417855,0.6624310716854471,0.48003474735775303,0.6556276018165007
3,GB,"{'learning_rate': 0.001, 'n_estimators': 10}",0.01,0.7135883755250312,0.3840909090909091,0.013505953808039638,0.026094341079286647,0.6516484317682185
3,GB,"{'learning_rate': 0.001, 'n_estimators': 10}",0.02,0.7126348053127484,0.41818181818181815,0.02940941420922241,0.05495408048980811,0.6516484317682185
3,GB,"{'learning_rate': 0.001, 'n_estimators': 10}",0.05,0.707367465092519,0.41462306993642145,0.0729641173179893,0.12409106354060483,0.6516484317682185
3,GB,"{'learning_rate': 0.001, 'n_estimators': 10}",0.1,0.6992848223407878,0.41689373297002724,0.14672740350035962,0.21705976236921437,0.6516484317682185
3,GB,"{'learning_rate': 0.001, 'n_estimators': 10}",0.2,0.6827335679418777,0.41707344761039844,0.29361464077359545,0.34462057968295656,0.6516484317682185
3,GB,"{'learning_rate': 0.001, 'n_estimators': 10}",0.3,0.6608922692700647,0.4083099977295088,0.4311516023335731,0.4194200419808754,0.6516484317682185
3,GB,"{'learning_rate': 0.001, 'n_estimators': 10}",0.5,0.5871722102395277,0.3712650985378258,0.6534004635179413,0.47349066164760384,0.6516484317682185
3,GB,"{'learning_rate': 0.001, 'n_estimators': 100}",0.01,0.7138154160517652,0.39545454545454545,0.01390553824023016,0.02686636300470933,0.6541180769614722
3,GB,"{'learning_rate': 0.001, 'n_estimators': 100}",0.02,0.7131342944715632,0.43068181818181817,0.030288499960041557,0.056596729634883894,0.6541180769614722
3,GB,"{'learning_rate': 0.001, 'n_estimators': 100}",0.05,0.7078669542513338,0.4196185286103542,0.07384320306880844,0.1255861365953109,0.6541180769614722
3,GB,"{'learning_rate': 0.001, 'n_estimators': 100}",0.1,0.6994210466568282,0.41757493188010897,0.14696715415967393,0.21741443518354314,0.6541180769614722
3,GB,"{'learning_rate': 0.001, 'n_estimators': 100}",0.2,0.6827789760472245,0.41718696787376547,0.29369455766003355,0.3447143795141169,0.6541180769614722
3,GB,"{'learning_rate': 0.001, 'n_estimators': 100}",0.3,0.6616642070609604,0.4095966093998335,0.4325101894030209,0.4207416621316956,0.6541180769614722
3,GB,"{'learning_rate': 0.001, 'n_estimators': 100}",0.5,0.5874900669769554,0.3715829624920534,0.6539598817230081,0.47389604748805564,0.6541180769614722
3,GB,"{'learning_rate': 0.1, 'n_estimators': 10}",0.01,0.7132705187876036,0.36818181818181817,0.012946535602972908,0.025013510383694895,0.6656596852580433
3,GB,"{'learning_rate': 0.1, 'n_estimators': 10}",0.02,0.7101373595186741,0.35568181818181815,0.025013985455126668,0.046740834764429175,0.6656596852580433
3,GB,"{'learning_rate': 0.1, 'n_estimators': 10}",0.05,0.7070496083550913,0.4114441416893733,0.07240469911292256,0.12313965341488277,0.6656596852580433
3,GB,"{'learning_rate': 0.1, 'n_estimators': 10}",0.1,0.7008286979225792,0.424613987284287,0.14944457763925517,0.22107938759827395,0.6656596852580433
3,GB,"{'learning_rate': 0.1, 'n_estimators': 10}",0.2,0.6908616187989556,0.43739357475309343,0.3079197634460161,0.361410749460651,0.6656596852580433
3,GB,"{'learning_rate': 0.1, 'n_estimators': 10}",0.3,0.6638892042229538,0.4133050783319458,0.436426116838488,0.42455103786053017,0.6656596852580433
3,GB,"{'learning_rate': 0.1, 'n_estimators': 10}",0.5,0.5993415824724714,0.3834347470711107,0.6748181890833533,0.48901114811061236,0.6656596852580433
3,GB,"{'learning_rate': 0.1, 'n_estimators': 100}",0.01,0.7169485753206948,0.5522727272727272,0.01941980340445936,0.03752026557554234,0.6898421721582078
3,GB,"{'learning_rate': 0.1, 'n_estimators': 100}",0.02,0.7171756158474287,0.5318181818181819,0.037401102853032844,0.0698872545359516,0.6898421721582078
3,GB,"{'learning_rate': 0.1, 'n_estimators': 100}",0.05,0.71758428879555,0.516802906448683,0.09094541676656277,0.15467210329595651,0.6898421721582078
3,GB,"{'learning_rate': 0.1, 'n_estimators': 100}",0.1,0.7142240889998864,0.4915985467756585,0.17302005913849597,0.25595554767393747,0.6898421721582078
3,GB,"{'learning_rate': 0.1, 'n_estimators': 100}",0.2,0.6998978317629697,0.4599841071631286,0.3238232238471989,0.38007691586155146,0.6898421721582078
3,GB,"{'learning_rate': 0.1, 'n_estimators': 100}",0.3,0.6778294925644227,0.4365397714372209,0.46096060097498603,0.4484179429371064,0.6898421721582078
3,GB,"{'learning_rate': 0.1, 'n_estimators': 100}",0.5,0.6129640140765127,0.39705748796657886,0.6987932550147846,0.5063848269871145,0.6898421721582078
3,AB,"{'algorithm': 'SAMME', 'n_estimators': 10}",0.01,0.7150414348961289,0.45681818181818185,0.016063294174058978,0.031035281401991813,0.657309060000915
3,AB,"{'algorithm': 'SAMME', 'n_estimators': 10}",0.02,0.7139970484731525,0.45227272727272727,0.03180692080236554,0.05943403270365116,0.657309060000915
3,AB,"{'algorithm': 'SAMME', 'n_estimators': 10}",0.05,0.709456237938472,0.4355131698455949,0.0766402940941421,0.13034318722392116,0.657309060000915
3,AB,"{'algorithm': 'SAMME', 'n_estimators': 10}",0.1,0.7039164490861619,0.44005449591280654,0.15487892591704627,0.22911863805639301,0.657309060000915
3,AB,"{'algorithm': 'SAMME', 'n_estimators': 10}",0.2,0.6840049948915882,0.42025201498467474,0.2958523135938624,0.34724697495544504,0.657309060000915
3,AB,"{'algorithm': 'SAMME', 'n_estimators': 10}",0.3,0.6565784992621183,0.4011201089835768,0.42355949812195315,0.4120345176086449,0.657309060000915
3,AB,"{'algorithm': 'SAMME', 'n_estimators': 10}",0.5,0.5878987399250766,0.37199164471891744,0.654679133700951,0.4744172578543507,0.657309060000915
3,AB,"{'algorithm': 'SAMME', 'n_estimators': 100}",0.01,0.7161766375297991,0.5136363636363637,0.01806121633501159,0.03489539102910523,0.6671929403492676
3,AB,"{'algorithm': 'SAMME', 'n_estimators': 100}",0.02,0.7163128618458395,0.5102272727272728,0.03588268201070886,0.06704995146718434,0.6671929403492676
3,AB,"{'algorithm': 'SAMME', 'n_estimators': 100}",0.05,0.7139970484731525,0.48092643051771117,0.08463198273795253,0.1439347604485219,0.6671929403492676
3,AB,"{'algorithm': 'SAMME', 'n_estimators': 100}",0.1,0.7109092973095698,0.4750227066303361,0.16718612642851435,0.24732517585860375,0.6671929403492676
3,AB,"{'algorithm': 'SAMME', 'n_estimators': 100}",0.2,0.6900896810080599,0.4354637302758542,0.3065611763765684,0.3598161523309258,0.6671929403492676
3,AB,"{'algorithm': 'SAMME', 'n_estimators': 100}",0.3,0.6668407310704961,0.41822447589495193,0.44162071445696477,0.42960429137837214,0.6671929403492676
3,AB,"{'algorithm': 'SAMME', 'n_estimators': 100}",0.5,0.5896242479282552,0.3737171918990101,0.657715975385599,0.47661792384537427,0.6671929403492676
3,AB,"{'algorithm': 'SAMME.R', 'n_estimators': 10}",0.01,0.715722556476331,0.4909090909090909,0.017262047470630544,0.03335134717825986,0.6663946699542586
3,AB,"{'algorithm': 'SAMME.R', 'n_estimators': 10}",0.02,0.7154501078442502,0.48863636363636365,0.03436426116838488,0.06421264839841709,0.6663946699542586
3,AB,"{'algorithm': 'SAMME.R', 'n_estimators': 10}",0.05,0.7141332727891929,0.4822888283378747,0.08487173339726685,0.14434250764525997,0.6663946699542586
3,AB,"{'algorithm': 'SAMME.R', 'n_estimators': 10}",0.1,0.7042343058235895,0.4416439600363306,0.155438344122113,0.22994620795649343,0.6663946699542586
3,AB,"{'algorithm': 'SAMME.R', 'n_estimators': 10}",0.2,0.6876376433193325,0.42933363605403563,0.3022456645089107,0.3547509614482694,0.6663946699542586
3,AB,"{'algorithm': 'SAMME.R', 'n_estimators': 10}",0.3,0.6616642070609604,0.4095966093998335,0.4325101894030209,0.4207416621316956,0.6663946699542586
3,AB,"{'algorithm': 'SAMME.R', 'n_estimators': 10}",0.5,0.5989329095243501,0.38302606484424667,0.6740989371054104,0.48848993774431737,0.6663946699542586
3,AB,"{'algorithm': 'SAMME.R', 'n_estimators': 100}",0.01,0.7149960267907821,0.45454545454545453,0.015983377287620875,0.030880877016907282,0.6834814500011197
3,AB,"{'algorithm': 'SAMME.R', 'n_estimators': 100}",0.02,0.7154501078442502,0.48863636363636365,0.03436426116838488,0.06421264839841709,0.6834814500011197
3,AB,"{'algorithm': 'SAMME.R', 'n_estimators': 100}",0.05,0.715495515949597,0.49591280653950953,0.08726923999040997,0.14841997961264014,0.6834814500011197
3,AB,"{'algorithm': 'SAMME.R', 'n_estimators': 100}",0.1,0.7120444999432398,0.4806993642143506,0.16918404858946695,0.25028078264467696,0.6834814500011197
3,AB,"{'algorithm': 'SAMME.R', 'n_estimators': 100}",0.2,0.6984901804972188,0.45646497899875127,0.3213458003676177,0.37716912109558204,0.6834814500011197
3,AB,"{'algorithm': 'SAMME.R', 'n_estimators': 100}",0.3,0.6757407197184697,0.43305835162340117,0.4572844241988332,0.44484179429371057,0.6834814500011197
3,AB,"{'algorithm': 'SAMME.R', 'n_estimators': 100}",0.5,0.6104211601770916,0.39451457633275816,0.6943179093742508,0.5031417402635008,0.6834814500011197
3,NB,{},0.01,0.7128618458394823,0.3477272727272727,0.012227283625029969,0.02362387091793407,0.5598307685162829
3,NB,{},0.02,0.7102281757293677,0.35795454545454547,0.025173819228002877,0.04703949824535204,0.5598307685162829
3,NB,{},0.05,0.7006924736065387,0.3478655767484105,0.06121633501158795,0.10411145090044172,0.5598307685162829
3,NB,{},0.1,0.6850266772618913,0.3455949137148047,0.12163350115879486,0.17993734113613527,0.5598307685162829
3,NB,{},0.2,0.6521285049381315,0.340560790101033,0.2397506593143131,0.28139949348091176,0.5598307685162829
3,NB,{},0.3,0.6158020206606879,0.3331567395746613,0.35179413410053545,0.34222187670061416,0.5598307685162829
3,NB,{},0.5,0.5375865592008173,0.32167832167832167,0.5661312235275313,0.4102504705371362,0.5598307685162829
3,ET,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.01,0.7137700079464184,0.3931818181818182,0.013825621353792056,0.026711958619624797,0.588079015608874
3,ET,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.02,0.7120899080485866,0.40454545454545454,0.028450411571965158,0.053162099604270895,0.588079015608874
3,ET,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.05,0.7035077761380406,0.3760217983651226,0.06617118197075042,0.11253822629969418,0.588079015608874
3,ET,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.1,0.6911567714837098,0.3762488646684832,0.13242228082793894,0.19589761778093043,0.588079015608874
3,ET,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.2,0.6623453286411625,0.36610284935861054,0.25773195876288657,0.30250445549198013,0.588079015608874
3,ET,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.3,0.6286979225791803,0.35465072277302656,0.3744905298489571,0.36430070745549253,0.588079015608874
3,ET,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.5,0.5530253150187309,0.33711742802651895,0.5933029649164868,0.4299406399305053,0.588079015608874
3,ET,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.01,0.7151776592121694,0.4636363636363636,0.016303044833373293,0.03149849455724543,0.6084679329159224
3,ET,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.02,0.7137245998410716,0.44545454545454544,0.031327419483736914,0.05853804226088255,0.6084679329159224
3,ET,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.05,0.7091837893063911,0.43278837420526794,0.07616079277551346,0.12952769283044513,0.6084679329159224
3,ET,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.1,0.6987399250766262,0.4141689373297003,0.14576840086310236,0.21564107111189923,0.6084679329159224
3,ET,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.2,0.6722897037121126,0.39096378703598594,0.27523375689283147,0.3230466185160866,0.6084679329159224
3,ET,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.3,0.6417300488137132,0.3763717550896844,0.39742667625669303,0.3866127652958097,0.6084679329159224
3,ET,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.5,0.5616074469292769,0.3456997547906639,0.6084072564532885,0.44088605762270155,0.6084679329159224
3,ET,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.01,0.7143603133159269,0.42272727272727273,0.014864540877487413,0.02871921562572377,0.5992815575315562
3,ET,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.02,0.712725621523442,0.42045454545454547,0.029569247982098618,0.055252743970730975,0.5992815575315562
3,ET,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.05,0.7055965489839936,0.39691189827429607,0.06984735874690322,0.11879034998301052,0.5992815575315562
3,ET,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.1,0.6932001362243161,0.38646684831970934,0.13601854071765365,0.2012177099958622,0.5992815575315562
3,ET,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.2,0.6687024633897151,0.381995686229992,0.2689203228642212,0.31563643185442264,0.5992815575315562
3,ET,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.3,0.6403678056533091,0.3741012639067585,0.3950291696635499,0.3842804944414211,0.5992815575315562
3,ET,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.5,0.5605630605063003,0.34465534465534464,0.6065691680652122,0.4395540755755031,0.5992815575315562
3,ET,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.01,0.7156771483709842,0.48863636363636365,0.01718213058419244,0.033196942793175324,0.6133902486941932
3,ET,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.02,0.7144511295266205,0.4636363636363636,0.032606089666746586,0.06092735010826552,0.6133902486941932
3,ET,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.05,0.7098649108865932,0.4396003633060854,0.07735954607208503,0.13156642881413524,0.6133902486941932
3,ET,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.1,0.7003292087637644,0.4221162579473206,0.148565491888436,0.21977892061240173,0.6133902486941932
3,ET,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.2,0.675468271086389,0.3989102054716767,0.2808279389434988,0.3296126066973079,0.6133902486941932
3,ET,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.3,0.6464524917697809,0.3842427911904942,0.4057380324462559,0.3946979709243567,0.6133902486941932
3,ET,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.5,0.5664207060960381,0.35051312324039596,0.6168784464157276,0.447024757492399,0.6133902486941932
3,ET,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.01,0.7133159268929504,0.3704545454545455,0.013026452489411013,0.025167914768779432,0.5903042898052523
3,ET,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.02,0.7112725621523442,0.3840909090909091,0.027011907616079276,0.05047412827596505,0.5903042898052523
3,ET,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.05,0.7050970598251788,0.3919164396003633,0.06896827299608407,0.11729527692830446,0.5903042898052523
3,ET,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.1,0.691111363378363,0.3760217983651226,0.13234236394150084,0.19577939350948748,0.5903042898052523
3,ET,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.2,0.6614371665342264,0.3638324440912703,0.2561336210341245,0.30062845886877404,0.5903042898052523
3,ET,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.3,0.627880576682938,0.35328842806327104,0.3730520258930712,0.3629013449428593,0.5903042898052523
3,ET,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.5,0.5545691906005222,0.3386613386613387,0.5960201390553824,0.4319096568698422,0.5903042898052523
3,ET,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.01,0.7155863321602907,0.48409090909090907,0.017022296811316232,0.032888134023006256,0.6260695954730484
3,ET,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.02,0.714814394369395,0.4727272727272727,0.033245424758251416,0.06212200403195699,0.6260695954730484
3,ET,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.05,0.7105460324667954,0.4464123524069028,0.0785582993686566,0.13360516479782536,0.6260695954730484
3,ET,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.1,0.7033715518220002,0.4373297002724796,0.153919923279789,0.22769994679907785,0.6260695954730484
3,ET,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.2,0.6805993869905779,0.41173799523214893,0.28985854711100456,0.34021198761842225,0.6260695954730484
3,ET,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.3,0.6504484050402997,0.3909028986604102,0.4127707184528091,0.4015392987638965,0.6260695954730484
3,ET,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.5,0.5744579407424225,0.3585505403687222,0.6310237353152721,0.45727522802953524,0.6260695954730484
3,ET,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 10}",0.01,0.7149960267907821,0.45454545454545453,0.015983377287620875,0.030880877016907282,0.6099494392126746
3,ET,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 10}",0.02,0.7133613349982972,0.43636363636363634,0.030688084392232078,0.05734338833719107,0.6099494392126746
